6336.317748,6327.154696,-9.163052
6314.072772,6282.438677,-31.634095
6272.783525,5524.801093,-747.982432
5560.557849,5511.152834,-49.405015
5556.055314,5448.600634,-107.454680
5440.482355,5497.411279,56.928924
5478.406777,5553.014895,74.608118
5506.075355,4800.342897,-705.732458
4789.244633,4246.312774,-542.931859
4290.079072,4478.299558,188.220486
4468.497857,4405.744031,-62.753826
4386.274866,4329.917220,-56.357646
4270.848889,3728.872648,-541.976241
3684.169549,3951.205029,267.035480
3930.698412,3640.557165,-290.141247
3649.202638,3792.192364,142.989726
3786.117200,4174.319972,388.202772
4098.877935,4218.608363,119.730428
4117.118600,3952.447895,-164.670705
3961.751190,4178.603828,216.852638
4172.287820,4118.518242,-53.769578
4186.401432,3847.032737,-339.368695
3821.577222,3889.292120,67.714898
3867.502611,3713.573383,-153.929228
3647.023370,3578.206624,-68.816746
3627.443099,3391.874146,-235.568953
3400.181671,3452.616185,52.434514
3465.657539,3507.306367,41.648828
3439.549570,3419.733768,-19.815802
3380.098253,3360.946628,-19.151625
3349.352931,3414.833749,65.480818
3434.546316,3263.547913,-170.998403
3282.151863,3212.207081,-69.944782
3188.540968,3194.962272,6.421304
3152.497773,3200.642468,48.144695
3173.243494,3478.461203,305.217709
3491.052501,3562.894946,71.842445
3562.247122,3709.316759,147.069637
3706.773379,4065.799953,359.026574
4009.467933,3824.739794,-184.728139
3826.473493,3862.726329,36.252836
3911.537238,3949.794342,38.257104
3991.577705,4054.296260,62.718555
4076.092547,3767.350024,-308.742523
3758.260703,3807.153022,48.892319
3792.174646,3587.198223,-204.976423
3612.117196,3865.529300,253.412104
3904.955342,3689.564620,-215.390722
3713.361377,3715.564441,2.203064
3689.322426,3882.304754,192.982328
3854.871272,3795.592741,-59.278531
3782.160479,3812.381108,30.220629
3886.956573,3809.914343,-77.042230
3809.749062,4014.133187,204.384125
4030.454022,3989.631741,-40.822281
3931.312432,3992.986144,61.673712
4016.084313,3995.325193,-20.759120
4013.678232,3617.346291,-396.331941
3684.056803,3606.164890,-77.891913
3616.407819,3611.528238,-4.879581
3583.951325,3497.669392,-86.281933
3481.954353,3654.347067,172.392714
3653.639942,3568.751259,-84.888683
3583.905520,3593.721740,9.816220
3611.149915,3623.717337,12.567422
3603.073123,3605.855187,2.782064
3587.438297,3690.908564,103.470267
3691.269212,3544.221724,-147.047488
3560.785684,3528.463529,-32.322155
3557.635375,3581.551947,23.916572
3566.501761,3549.770799,-16.730962
3540.270179,3562.920476,22.650297
3551.836510,3566.666164,14.829654
3576.842382,3563.278010,-13.564372
3581.216299,3539.620947,-41.595352
3545.602824,3425.262161,-120.340663
3419.363757,3395.018645,-24.345112
3387.784445,3441.032215,53.247770
3443.560016,3420.633227,-22.926789
3432.500617,3439.805699,7.305082
3444.968015,3433.035285,-11.932730
3419.248790,3404.499313,-14.749477
3396.779892,3412.230431,15.450539
3414.482262,3419.767899,5.285637
3433.285039,3367.519032,-65.766007
3377.051487,3360.534076,-16.517411
3355.298283,3591.022152,235.723869
3572.025240,3617.464680,45.439440
3610.461711,3621.154003,10.692292
3639.731053,3593.183177,-46.547876
3606.534495,3579.341881,-27.192614
3590.778633,3569.554833,-21.223800
3574.874218,3558.396858,-16.477360
3558.735329,3566.247765,7.512436
3578.477771,3596.405191,17.927420
3601.510952,3606.151988,4.641036
3617.890542,3865.318165,247.427623
3856.877541,3904.482920,47.605379
3904.312384,3924.739844,20.427460
3935.130967,3889.758485,-45.372482
3910.743790,3933.607590,22.863800
3954.434884,4105.112759,150.677875
4125.505350,3763.620516,-361.884834
3772.392114,3819.865341,47.473227
3842.081369,3797.581790,-44.499579
3792.274064,3772.936335,-19.337729
3805.162359,3799.678543,-5.483816
3804.078520,3811.611979,7.533459
3806.512533,3804.419170,-2.093363
3805.943533,3782.664101,-23.279432
3783.202347,3689.862893,-93.339454
3718.061726,3832.080885,114.019159
3833.020318,3848.956370,15.936052
3852.477633,3859.839983,7.362350
3847.009627,3828.371904,-18.637723
3837.253963,3898.868460,61.614497
3905.266966,3899.655869,-5.611097
3927.589858,3851.249190,-76.340668
3853.523651,3866.295946,12.772295
3870.722677,3846.274442,-24.448235
3834.870072,3855.744363,20.874291
3877.824074,3892.052301,14.228227
3900.327706,3985.851236,85.523530
3998.866149,3970.389045,-28.477104
3960.930821,3974.415764,13.484943
3977.586792,3996.037131,18.450339
4003.472833,4027.787395,24.314562
4051.023576,3974.811429,-76.212147
3993.479557,3987.305225,-6.174332
3988.140715,3977.707443,-10.433272
3974.801767,3968.438701,-6.363066
3973.136401,3913.781717,-59.354684
3936.478798,3915.375320,-21.103478
3927.379184,4018.590510,91.211326
4021.265843,4008.370872,-12.894971
3995.749608,4080.260114,84.510506
4085.279201,4081.221605,-4.057596
4087.207403,4094.704791,7.497388
4121.460558,4135.184940,13.724382
4143.022329,4818.770635,675.748306
4798.798162,5102.150753,303.352591
5079.156941,4875.599431,-203.557510
4909.906739,5030.933271,121.026532
5081.029933,5028.321082,-52.708851
5071.697479,5198.173170,126.475691
5265.150567,5260.205043,-4.945524
5257.679700,5179.997649,-77.682051
5202.950983,5283.543758,80.592775
5304.163124,5049.605824,-254.557300
5112.690906,5077.515864,-35.175042
5137.333588,5066.867040,-70.466548
5077.356142,5158.387401,81.031259
5153.761050,5045.675166,-108.085884
5046.794225,5184.204468,137.410243
5213.398655,5220.959934,7.561279
5261.392436,5276.558982,15.166546
5297.856497,5266.661246,-31.195251
5270.261888,5292.148330,21.886442
5278.811736,5276.558318,-2.253418
