1120.764179,1193.501000
1195.294171,1182.429000
1183.985506,1139.848000
1149.270544,1189.366000
1202.363072,1189.946990
1193.775113,1193.611000
1192.410259,1221.050000
1221.645085,1269.776000
1271.135400,1285.376000
1282.267717,1260.668000
1266.074782,1273.246990
1285.258328,1280.304990
1287.783903,1206.357000
1210.463561,1153.060000
1161.987975,1200.557000
1205.734873,1147.625000
1138.982479,1186.351000
1180.908354,1235.553000
1228.438568,1242.806000
1239.021155,1245.892000
1246.789389,1247.670990
1259.474289,1126.081990
1136.949535,1062.070000
1078.059871,1000.245990
1007.414772,1036.226000
1033.062324,1065.481000
1045.946746,1091.333000
1076.835585,1036.099000
1030.693323,1013.844000
1025.249297,921.808000
931.659735,962.508000
973.023079,968.293000
961.113048,1035.321990
1025.680728,1011.969000
1000.443026,1041.374000
1046.799896,1048.862990
1052.873678,1077.557000
1084.906579,1082.370000
1084.495632,1140.037000
1145.484318,1148.092000
1147.498768,1139.860000
1144.431250,1150.685000
1157.962216,1177.284000
1183.694529,1196.896000
1196.626826,1187.032990
1188.242592,1213.801000
1218.722459,1206.740000
1209.703056,1226.896000
1230.387057,1216.269000
1218.488259,1187.136000
1192.468558,1186.108990
1191.294871,1189.550000
1192.208120,1184.200000
1182.676356,1211.737990
1210.623747,1218.666000
1217.272536,1227.981000
1228.665153,1261.702000
1264.266972,1255.251250
1258.289899,1232.757500
1238.227773,1243.430000
1251.451383,1251.577500
1255.222430,1269.696250
1268.694178,1289.747500
1288.491596,1335.825000
1336.014714,1319.700000
1319.817920,1311.588740
1319.192388,1370.790000
1379.005520,1416.610000
1416.598478,1448.886250
1445.805082,1506.772500
1510.046756,1543.310000
1549.265217,1536.152500
1543.774855,1554.602500
1567.558123,1564.065000
1574.677568,1644.728750
1648.949263,1695.831250
1691.597222,1748.353750
1748.124195,1774.520000
1779.449961,1634.607500
1649.176625,1774.805000
1798.524528,1747.043750
1746.536465,1665.032500
1666.073657,1744.441250
1750.087188,1796.896250
1798.167315,1913.138750
1898.771204,1983.978750
1975.602576,2074.696250
2084.115963,2114.988750
2127.275947,2196.668740
2219.106398,2348.552490
2364.504333,2581.853750
2587.770534,2460.953750
2462.757909,2232.287500
2270.807466,2234.833740
2286.639764,2195.785000
2209.842944,2315.736250
2297.277602,2170.981240
2145.762527,2402.125000
2403.142601,2477.172500
2457.775243,2475.297500
2475.860858,2526.311250
2541.429407,2605.125000
2638.241264,2855.030000
2862.512766,2900.852500
2896.222065,2737.902500
2757.128532,2826.038750
2870.564225,2846.006250
2868.890547,2910.336250
2909.045786,3007.012500
2999.340052,2697.077500
2706.096224,2780.182500
2811.832057,2518.548750
2531.854106,2438.617490
2454.008276,2520.783750
2508.824403,2680.102500
2658.704394,2611.679990
2571.348091,2667.547500
2674.242988,2805.097500
2822.081698,2702.003750
2713.396334,2763.291250
2783.735639,2740.592500
2761.687565,2598.158750
2613.215066,2630.594990
2642.095452,2513.429990
2518.974995,2556.167500
2555.582986,2591.267500
2578.675857,2547.322500
2542.992015,2479.054990
2480.447694,2424.698750
2441.438186,2513.741250
2522.125831,2640.061250
2628.398252,2588.678750
2576.292114,2634.173750
2644.393526,2598.570000
2616.376878,2514.362500
2533.679976,2586.042500
2599.133841,2524.126240
2527.334174,2352.265000
2355.991988,2292.913750
2306.510847,2437.553750
2441.731061,2337.678750
2314.067318,2109.373750
2108.766588,2045.572500
2069.436728,1986.942500
1997.117901,2189.239990
2171.222599,2354.892500
2312.564351,2349.355000
2327.169757,2740.568750
2749.931370,2738.775000
2750.454296,2831.678750
2870.273245,2772.367500
2810.948484,2768.802500
2823.933755,2540.208740
2555.312482,2570.195000
2594.938972,2699.721250
2688.607208,2719.690000
2693.933743,2714.703750
2697.055576,2718.617500
2732.160907,2867.653750
2882.676204,2739.708750
2742.177865,2740.071250
2761.826090,2811.710000
2826.957075,3123.411250
3123.096736,3254.710000
3223.060167,3274.637500
