7831.644273,8040.881250
7981.093389,8083.573750
8091.242808,8160.412500
8221.813084,8030.570000
8123.445259,7937.610000
8055.439733,8188.718750
8221.716781,8333.813740
8369.829141,8866.670000
8854.664279,8830.058750
8833.238556,8868.161240
8903.275807,9191.820000
9261.378290,9373.302500
9411.071287,8807.515000
8890.534420,9153.641250
9201.981274,9144.383750
9196.754026,9444.142500
9465.212898,9268.717500
9284.364585,8949.876240
8964.369887,9029.478750
9116.525750,9228.852500
9219.801627,9572.698750
9607.980771,9817.597500
9755.613587,9845.543750
9879.907949,9326.761250
9362.924254,9424.991240
9533.449093,9039.028750
9083.130418,9327.049990
9384.052197,8920.256250
8900.879651,8408.358750
8434.240804,8442.238750
8469.948404,8398.862490
8380.986054,8711.388750
8709.696848,8159.256250
8097.921325,8360.228750
8387.535753,7996.821250
7992.816129,8237.342500
8269.762367,8250.395000
8235.361711,8493.131250
8467.926392,8324.025000
8339.287990,7951.513750
7959.024355,7614.963750
7697.379761,7599.952500
7615.063210,7436.835000
7472.189802,7296.796250
7259.799745,7383.217500
7379.182696,7118.423750
7082.225198,7491.611250
7504.049505,7363.276250
7318.650189,7448.482740
7469.678949,7490.621250
7481.293356,7518.333329
7540.460875,7630.403388
7657.308876,7716.145068
7719.422542,7505.589277
7543.447144,7624.187971
7648.040675,6780.340803
6828.501683,6525.329182
6583.483620,6321.655965
6346.855324,6601.324158
6579.390140,6397.441170
6355.866041,6529.544015
6460.576355,6482.868697
6478.496004,6711.649670
6685.938738,6731.710147
6758.567264,6736.867721
6716.928880,6729.925937
6784.472163,6099.445277
6113.493989,6198.700824
6277.924980,6142.392570
6127.213255,6244.328455
6260.281903,6148.422705
6104.651038,6140.191500
6133.929952,5954.526582
5954.454952,6189.309252
6195.752271,6343.892200
6330.252208,6373.277854
6359.272132,6629.749595
6629.040220,6482.830594
6476.935896,6589.632793
6628.572438,6538.682432
6556.156970,6570.427592
6606.830203,6744.988679
6759.614961,6694.530851
6707.918729,6364.387590
6400.586432,6360.446668
6395.384899,6144.810118
6176.461233,6254.678129
6267.674635,6366.349904
6348.670174,6671.625919
6641.057089,7315.551040
7284.562712,7359.737018
7317.970524,7484.639670
7513.695165,7357.445677
7393.544115,7424.734238
7504.051361,7411.200525
7474.942647,7730.247480
7778.307619,8325.801534
8331.560161,8271.597920
8264.600364,7925.247396
7978.955501,8254.277348
8321.269356,8184.695535
8251.121815,8201.890090
8263.356283,8166.388360
8212.249735,7700.834129
7732.197072,7588.586180
7647.298986,7547.314951
7553.417157,7423.074378
7439.372982,7396.041122
7373.067977,7411.515299
7396.043343,7402.336634
7394.181765,6748.441484
6760.200118,6460.153155
6492.959190,6482.973449
6500.157636,6092.533104
6086.338502,6391.599258
6367.599287,6338.738957
6273.170347,6260.192995
6247.236032,6123.447601
6107.947473,6332.606900
6331.907153,6273.888070
6285.036309,6566.595283
6551.607851,6396.946369
6402.586740,6516.668382
6526.740307,6299.395333
6337.816650,6470.733567
6486.186004,6355.881809
6390.919802,6503.832362
6493.581969,6675.360683
6698.349174,6725.032327
6701.185772,6689.822683
6734.022837,6756.628926
6752.883637,7084.293617
7136.462728,7059.231235
7051.760508,6938.914582
6986.592218,7028.447312
7044.671322,7198.058436
7246.351513,7282.858514
7294.262274,7260.251593
7280.829925,7361.271864
7376.959143,6913.115013
6958.275668,6471.493884
6522.437658,6400.268706
6444.074622,6181.744207
6188.688910,6253.937201
6246.084794,6275.083132
6221.637285,6275.669588
6251.102759,6277.494409
6257.318430,6283.184200
6279.320112,6285.982466
6297.162753,6280.310107
6287.443941,6281.409356
6295.327747,6273.220083
6282.947055,6278.595486
6292.620777,6282.610727
6292.094977,6288.070170
6300.426330,6317.699685
6327.099146,6293.836421
6305.631723,6289.621327
6302.651762,6466.994564
6477.102376,6391.385981
6398.407813,6509.776621
6524.928806,6698.416047
6704.539047,6502.688151
6521.867691,6576.614320
6608.520056,6647.387947
6662.201588,6603.754342
6634.080402,6576.354229
6591.791330,6481.245770
6496.161317,6594.935786
6618.709088,6630.575297
6634.246411,6595.260326
6604.053779,6591.686318
6600.651862,6662.868500
6675.699974,6663.021071
6680.457219,6619.495845
6631.504580,6285.859203
6309.833659,6309.198921
6337.007243,6331.131154
6343.276849,6361.417016
6357.228188,6721.587503
6703.451746,6724.833078
6696.602486,6444.747010
6470.388569,6374.648863
6403.178820,6372.686817
6414.934426,6407.479085
6429.561594,6412.530491
6409.261139,6396.880154
6391.053341,6396.252324
6404.599220,6407.667175
6415.294329,6405.500726
6419.133907,6392.179337
6401.111552,6436.355484
6448.952626,6429.687141
6438.407320,6266.189683
6283.173338,6276.464500
6294.003035,6321.713671
6333.245483,6341.094813
6346.868913,6360.141272
6360.940774,6344.738943
6346.657438,6405.139755
6420.235187,6396.352124
6405.751105,6425.917802
6441.969614,6514.489453
6524.011053,6412.524289
6427.203994,6343.632504
6365.956180,6365.655232
6383.569508,6327.480646
6344.103692,6327.154696
6338.010068,6282.438677
6285.362278,5524.801093
5549.522558,5511.152834
5548.557973,5448.600634
5450.518093,5497.411279
5482.980137,5553.014895
5509.900054,4800.342897
4773.764251,4246.312774
4286.347478,4478.299558
4482.425177,4405.744031
4390.769341,4329.917220
4275.596644,3728.872648
3686.034507,3951.205029
3949.132879,3640.557165
3634.719206,3792.192364
3763.916374,4174.319972
4140.949594,4218.608363
4150.557334,3952.447895
3962.944106,4178.603828
4243.847307,4118.518242
4171.816849,3847.032737
3865.906826,3889.292120
3863.229281,3713.573383
3676.450943,3578.206624
3599.482834,3391.874146
3442.764657,3452.616185
3464.486683,3507.306367
3467.924511,3419.733768
3381.117925,3360.946628
3370.218544,3414.833749
3454.489612,3263.547913
3295.290636,3212.207081
3210.999201,3194.962272
3163.980631,3200.642468
3183.269922,3478.461203
3497.380376,3562.894946
3588.586335,3709.316759
3715.643634,4065.799953
4041.086223,3824.739794
3821.026671,3862.726329
3917.368898,3949.794342
4000.035695,4054.296260
4059.854910,3767.350024
3754.518559,3807.153022
3792.791106,3587.198223
3599.264026,3865.529300
3898.947724,3689.564620
3708.382875,3715.564441
3697.716725,3882.304754
3848.991234,3795.592741
3792.419528,3812.381108
3864.389202,3809.914343
3847.963708,4014.133187
3998.455696,3989.631741
3956.529300,3992.986144
3991.363061,3995.325193
4034.820517,3617.346291
3665.626165,3606.164890
3625.648449,3611.528238
3580.601854,3497.669392
3469.431954,3654.347067
