25-Dec-13,682.21
26-Dec-13,761.98
27-Dec-13,735.07
28-Dec-13,727.83
29-Dec-13,745.05
30-Dec-13,756.13
31-Dec-13,754.01
1-Jan-14,771.4
2-Jan-14,802.39
3-Jan-14,818.72
4-Jan-14,859.51
5-Jan-14,933.53
6-Jan-14,953.29
7-Jan-14,802
8-Jan-14,842.72
9-Jan-14,846.86
10-Jan-14,868.48
11-Jan-14,913.95
12-Jan-14,863.22
13-Jan-14,841.2
14-Jan-14,833.27
15-Jan-14,860.9
16-Jan-14,835.63
17-Jan-14,814.64
18-Jan-14,840
19-Jan-14,870.96
20-Jan-14,870.2
21-Jan-14,863.91
22-Jan-14,845.59
23-Jan-14,822.04
24-Jan-14,797.07
25-Jan-14,853.61
26-Jan-14,885.28
27-Jan-14,771.39
28-Jan-14,812.51
29-Jan-14,826
30-Jan-14,819.03
31-Jan-14,829.92
1-Feb-14,832.58
2-Feb-14,825.37
3-Feb-14,823.83
4-Feb-14,827.96
5-Feb-14,811.91
6-Feb-14,781.55
7-Feb-14,712.4
8-Feb-14,673.92
9-Feb-14,682.9
10-Feb-14,681.03
11-Feb-14,672.17
12-Feb-14,651.72
13-Feb-14,605.24
14-Feb-14,661.99
15-Feb-14,650.92
16-Feb-14,616.63
17-Feb-14,626.27
18-Feb-14,626.6
19-Feb-14,623.03
20-Feb-14,556.14
21-Feb-14,574.16
22-Feb-14,605.42
23-Feb-14,605.82
24-Feb-14,546.32
25-Feb-14,538.71
26-Feb-14,582.69
27-Feb-14,578.77
28-Feb-14,549.26
1-Mar-14,565.61
2-Mar-14,559.79
3-Mar-14,667.76
4-Mar-14,666.78
5-Mar-14,665.51
6-Mar-14,663.86
7-Mar-14,629.15
8-Mar-14,617.45
9-Mar-14,636.96
10-Mar-14,627.79
11-Mar-14,634.11
12-Mar-14,632.1
13-Mar-14,638.14
14-Mar-14,628.8
15-Mar-14,636.12
16-Mar-14,631.11
17-Mar-14,622.37
18-Mar-14,614.83
19-Mar-14,609.89
20-Mar-14,588.77
21-Mar-14,571.49
22-Mar-14,565.04
23-Mar-14,561.27
24-Mar-14,583.41
25-Mar-14,583.92
26-Mar-14,580.83
27-Mar-14,471.24
28-Mar-14,495.67
29-Mar-14,491.17
30-Mar-14,460.27
31-Mar-14,457
1-Apr-14,478.38
2-Apr-14,437.14
3-Apr-14,444.72
4-Apr-14,447.53
5-Apr-14,461.91
6-Apr-14,460.5
7-Apr-14,449.42
8-Apr-14,453.09
9-Apr-14,442.73
10-Apr-14,365.18
11-Apr-14,420.95
12-Apr-14,421.12
13-Apr-14,414.06
14-Apr-14,458.79
15-Apr-14,515.59
16-Apr-14,527.39
17-Apr-14,495.96
18-Apr-14,479.64
19-Apr-14,501.56
20-Apr-14,498.17
21-Apr-14,495.77
22-Apr-14,487.92
23-Apr-14,491.3
24-Apr-14,500.46
25-Apr-14,461.45
26-Apr-14,458.6
27-Apr-14,436.39
28-Apr-14,440.29
29-Apr-14,447.21
30-Apr-14,447.64
1-May-14,457.76
2-May-14,449.38
3-May-14,437.76
4-May-14,436.4
5-May-14,433.48
6-May-14,428.96
7-May-14,438.82
8-May-14,440.17
9-May-14,449.46
10-May-14,454.43
11-May-14,438.89
12-May-14,441.46
13-May-14,440.67
14-May-14,443.97
15-May-14,447.25
16-May-14,448.06
17-May-14,448.9
18-May-14,446.26
19-May-14,446.18
20-May-14,485.72
21-May-14,491.77
22-May-14,524.58
23-May-14,520.22
24-May-14,525.14
25-May-14,571.59
26-May-14,583.42
27-May-14,571.24
28-May-14,577.06
29-May-14,568.18
30-May-14,615.33
31-May-14,623.68
1-Jun-14,630.23
2-Jun-14,660.62
3-Jun-14,667.61
4-Jun-14,641.61
5-Jun-14,659.26
6-Jun-14,653.7
7-Jun-14,654.97
8-Jun-14,656.14
9-Jun-14,649.16
10-Jun-14,653.15
11-Jun-14,633.02
12-Jun-14,586.95
13-Jun-14,600.16
14-Jun-14,577.36
15-Jun-14,592.94
16-Jun-14,592.19
17-Jun-14,610.86
18-Jun-14,607.96
19-Jun-14,598.07
20-Jun-14,594.15
21-Jun-14,594.99
22-Jun-14,602.27
23-Jun-14,593.98
24-Jun-14,582.36
25-Jun-14,566.34
26-Jun-14,581.14
27-Jun-14,597.26
28-Jun-14,596.55
29-Jun-14,602.72
30-Jun-14,639.8
1-Jul-14,640.81
2-Jul-14,650.88
3-Jul-14,645.16
4-Jul-14,630.69
5-Jul-14,631.46
6-Jul-14,635.81
7-Jul-14,624.09
8-Jul-14,624.82
9-Jul-14,624.51
10-Jul-14,616.76
11-Jul-14,632
12-Jul-14,633.71
13-Jul-14,626.5
14-Jul-14,619.32
15-Jul-14,621.59
16-Jul-14,616.8
17-Jul-14,623.09
18-Jul-14,628.78
19-Jul-14,628.51
20-Jul-14,623.9
21-Jul-14,622.21
22-Jul-14,621.55
23-Jul-14,619.41
24-Jul-14,601.73
25-Jul-14,601.09
26-Jul-14,595.81
27-Jul-14,593.85
28-Jul-14,585.69
29-Jul-14,584.73
30-Jul-14,567.29
31-Jul-14,586.24
1-Aug-14,594.92
2-Aug-14,589.33
3-Aug-14,586.67
4-Aug-14,588.78
5-Aug-14,585.44
6-Aug-14,584.65
7-Aug-14,588.87
8-Aug-14,592.58
9-Aug-14,589.37
10-Aug-14,591.06
11-Aug-14,576.37
12-Aug-14,569.64
13-Aug-14,546.66
14-Aug-14,505.97
15-Aug-14,497.01
16-Aug-14,519.71
17-Aug-14,491.8
18-Aug-14,461.46
19-Aug-14,485.25
20-Aug-14,511.98
21-Aug-14,517.24
22-Aug-14,514.04
23-Aug-14,498.07
24-Aug-14,508.29
25-Aug-14,502.5
26-Aug-14,511.57
27-Aug-14,511.15
28-Aug-14,507.81
29-Aug-14,508.52
30-Aug-14,504.25
31-Aug-14,477.76
1-Sep-14,474.88
2-Sep-14,477.43
3-Sep-14,477.59
4-Sep-14,489.66
5-Sep-14,483.34
6-Sep-14,484.83
7-Sep-14,482.28
8-Sep-14,474.6
9-Sep-14,475.26
10-Sep-14,479.36
11-Sep-14,479.75
12-Sep-14,477.75
13-Sep-14,479
14-Sep-14,477.89
15-Sep-14,475.37
16-Sep-14,466.06
17-Sep-14,457.33
18-Sep-14,424.44
19-Sep-14,394.8
20-Sep-14,408.9
21-Sep-14,398.82
22-Sep-14,402.15
23-Sep-14,435.79
24-Sep-14,423.2
25-Sep-14,411.57
26-Sep-14,404.43
27-Sep-14,399.52
28-Sep-14,377.18
29-Sep-14,375.47
30-Sep-14,386.94
1-Oct-14,383.62
2-Oct-14,375.07
3-Oct-14,359.51
4-Oct-14,328.87
5-Oct-14,320.51
6-Oct-14,330.08
7-Oct-14,336.19
8-Oct-14,352.94
9-Oct-14,365.03
10-Oct-14,361.56
11-Oct-14,362.3
12-Oct-14,378.55
13-Oct-14,390.41
14-Oct-14,400.87
15-Oct-14,394.77
16-Oct-14,382.56
17-Oct-14,383.76
18-Oct-14,391.44
19-Oct-14,389.55
20-Oct-14,382.85
21-Oct-14,386.48
22-Oct-14,383.16
23-Oct-14,358.42
24-Oct-14,358.35
25-Oct-14,347.27
26-Oct-14,354.7
27-Oct-14,352.99
28-Oct-14,357.62
29-Oct-14,335.59
30-Oct-14,345.31
31-Oct-14,338.32
1-Nov-14,325.75
2-Nov-14,325.89
3-Nov-14,327.55
4-Nov-14,330.49
5-Nov-14,339.49
6-Nov-14,349.29
7-Nov-14,342.42
8-Nov-14,345.49
9-Nov-14,363.26
10-Nov-14,366.92
11-Nov-14,367.69
12-Nov-14,423.56
13-Nov-14,420.74
14-Nov-14,397.82
15-Nov-14,376.13
16-Nov-14,387.88
17-Nov-14,387.41
18-Nov-14,375.2
19-Nov-14,380.56
20-Nov-14,357.84
21-Nov-14,350.85
22-Nov-14,352.92
23-Nov-14,367.57
24-Nov-14,376.9
25-Nov-14,375.35
26-Nov-14,368.37
27-Nov-14,369.67
28-Nov-14,376.45
29-Nov-14,375.49
30-Nov-14,378.05
1-Dec-14,379.25
2-Dec-14,381.31
3-Dec-14,375.01
4-Dec-14,369.6
5-Dec-14,376.85
6-Dec-14,374.79
7-Dec-14,375.1
8-Dec-14,361.91
9-Dec-14,352.22
10-Dec-14,346.37
11-Dec-14,350.51
12-Dec-14,352.54
13-Dec-14,347.38
14-Dec-14,351.63
15-Dec-14,345.35
16-Dec-14,327.06
17-Dec-14,319.78
18-Dec-14,311.4
19-Dec-14,317.84
20-Dec-14,329.96
21-Dec-14,320.84
22-Dec-14,331.89
23-Dec-14,334.57
24-Dec-14,322.53
25-Dec-14,319.01
26-Dec-14,327.92
27-Dec-14,315.86
28-Dec-14,317.24
29-Dec-14,312.67
30-Dec-14,310.74
31-Dec-14,320.19
1-Jan-15,314.25
2-Jan-15,315.03
3-Jan-15,281.08
4-Jan-15,264.19
5-Jan-15,274.47
6-Jan-15,286.19
7-Jan-15,294.34
8-Jan-15,283.35
9-Jan-15,290.41
10-Jan-15,274.8
11-Jan-15,265.66
12-Jan-15,267.8
13-Jan-15,225.86
14-Jan-15,178.1
15-Jan-15,209.84
16-Jan-15,208.1
17-Jan-15,199.26
18-Jan-15,210.34
19-Jan-15,214.86
20-Jan-15,211.31
